column1,column2,column3,column4,column5,column6,column7,column8,column9,column10
1635489909774,TYPE_ROTATION_VECTOR,0.4712391,-0.44667578,-0.52927065 ,3,,,,
1635489909774,TYPE_ACCELEROMETER,0.30538398,9.027223,1.9280169 ,3,,,,
1635489909774,TYPE_MAGNETIC_FIELD,-25.781252,-38.5875,-4.9875 ,3,,,,
1635489909774,TYPE_ACCELEROMETER_UNCALIBRATED,0.47198427,8.868998,1.3154542,0.0,0.0,0.0,3,
1635489909774,TYPE_GYROSCOPE_UNCALIBRATED,-0.027182704,-0.09513946,-0.01641652,0.002461103,0.0010533992,0.024225857,3,
1635489909774,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-36.112503,-1.2,-43.125,-10.34684,37.38358,-38.14014,3,
1635489909826,TYPE_GYROSCOPE,-0.029626092,-0.096208446,-0.040621344 ,3,,,,
1635489909826,TYPE_ROTATION_VECTOR,0.4712391,-0.44667578,-0.52927065 ,3,,,,
1635489909826,TYPE_ACCELEROMETER,0.1378864,9.237791,2.018944 ,3,,,,
1635489909826,TYPE_MAGNETIC_FIELD,-25.781252,-38.5875,-4.9875 ,3,,,,
1635489909826,TYPE_ACCELEROMETER_UNCALIBRATED,0.47198427,8.868998,1.3154542,0.0,0.0,0.0,3,
1635489909826,TYPE_GYROSCOPE_UNCALIBRATED,-0.027182704,-0.09513946,-0.01641652,0.002461103,0.0010533992,0.024225857,3,
1635489909826,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-36.112503,-1.2,-43.125,-10.34684,37.38358,-38.14014,3,
1635489909878,TYPE_GYROSCOPE,-0.029626092,-0.096208446,-0.040621344 ,3,,,,
1635489909878,TYPE_ROTATION_VECTOR,0.4712391,-0.44667578,-0.52927065 ,3,,,,
1635489909878,TYPE_ACCELEROMETER,-0.520738,9.8219385,1.0636097 ,3,,,,
1635489909878,TYPE_MAGNETIC_FIELD,-25.781252,-38.5875,-4.9875 ,3,,,,
1635489909878,TYPE_ACCELEROMETER_UNCALIBRATED,0.47198427,8.868998,1.3154542,0.0,0.0,0.0,3,
1635489909878,TYPE_GYROSCOPE_UNCALIBRATED,-0.027182704,-0.09513946,-0.01641652,0.002461103,0.0010533992,0.024225857,3,
1635489909878,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-36.112503,-1.2,-43.125,-10.34684,37.38358,-38.14014,3,
1635489909931,TYPE_GYROSCOPE,-0.04833329,0.017867282,-0.051234815 ,3,,,,
1635489909931,TYPE_ROTATION_VECTOR,0.47723702,-0.45231152,-0.5312919 ,3,,,,
1635489909931,TYPE_ACCELEROMETER,0.05383851,9.855438,2.3826532 ,3,,,,
1635489909931,TYPE_MAGNETIC_FIELD,-26.1,-38.456253,-5.08125 ,3,,,,
1635489909931,TYPE_ACCELEROMETER_UNCALIBRATED,0.47198427,8.868998,1.3154542,0.0,0.0,0.0,3,
1635489909931,TYPE_GYROSCOPE_UNCALIBRATED,-0.0458899,0.018936265,-0.027029991,0.002461103,0.0010533992,0.024225857,3,
1635489909931,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-36.45,-1.06875,-43.21875,-10.34684,37.38358,-38.14014,3,
1635489909983,TYPE_GYROSCOPE,-0.04833329,0.017867282,-0.051234815 ,3,,,,
1635489909983,TYPE_ROTATION_VECTOR,0.47723702,-0.45231152,-0.5312919 ,3,,,,
1635489909983,TYPE_ACCELEROMETER,0.12562318,10.40848,3.2279177 ,3,,,,
1635489909983,TYPE_MAGNETIC_FIELD,-26.1,-38.456253,-5.08125 ,3,,,,
1635489909983,TYPE_ACCELEROMETER_UNCALIBRATED,-0.05712864,9.569197,1.8424734,0.0,0.0,0.0,3,
1635489909983,TYPE_GYROSCOPE_UNCALIBRATED,-0.0458899,0.018936265,-0.027029991,0.002461103,0.0010533992,0.024225857,3,
1635489909983,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-36.45,-1.06875,-43.21875,-10.34684,37.38358,-38.14014,3,
1635489910035,TYPE_GYROSCOPE,-0.04833329,0.017867282,-0.051234815 ,3,,,,
1635489910035,TYPE_ROTATION_VECTOR,0.47723702,-0.45231152,-0.5312919 ,3,,,,
1635489910035,TYPE_ACCELEROMETER,-0.36490545,10.621441,1.911267 ,3,,,,
1635489910035,TYPE_MAGNETIC_FIELD,-26.1,-38.456253,-5.08125 ,3,,,,
1635489910035,TYPE_ACCELEROMETER_UNCALIBRATED,-0.05712864,9.569197,1.8424734,0.0,0.0,0.0,3,
1635489910035,TYPE_GYROSCOPE_UNCALIBRATED,-0.0458899,0.018936265,-0.027029991,0.002461103,0.0010533992,0.024225857,3,
1635489910035,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-36.45,-1.06875,-43.21875,-10.34684,37.38358,-38.14014,3,
1635489910087,TYPE_GYROSCOPE,-0.04833329,0.017867282,-0.051234815 ,3,,,,
1635489910087,TYPE_ROTATION_VECTOR,0.46758017,-0.4500472,-0.5427431 ,3,,,,
1635489910087,TYPE_ACCELEROMETER,0.7196414,10.786844,1.1114662 ,3,,,,
1635489910087,TYPE_MAGNETIC_FIELD,-26.1,-38.456253,-5.08125 ,3,,,,
1635489910087,TYPE_ACCELEROMETER_UNCALIBRATED,-0.05712864,9.569197,1.8424734,0.0,0.0,0.0,3,
1635489910087,TYPE_GYROSCOPE_UNCALIBRATED,-0.0458899,0.018936265,-0.027029991,0.002461103,0.0010533992,0.024225857,3,
1635489910087,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-36.45,-1.06875,-43.21875,-10.34684,37.38358,-38.14014,3,
1635489910138,TYPE_GYROSCOPE,0.03115321,0.108730815,0.10834903 ,3,,,,
1635489910138,TYPE_ROTATION_VECTOR,0.46758017,-0.4500472,-0.5427431 ,3,,,,
1635489910138,TYPE_ACCELEROMETER,-0.6547361,10.279267,2.8160532 ,3,,,,
1635489910138,TYPE_MAGNETIC_FIELD,-26.531252,-38.362503,-5.2125 ,3,,,,
1635489910138,TYPE_ACCELEROMETER_UNCALIBRATED,0.048155557,10.522438,2.1939192,0.0,0.0,0.0,3,
1635489910138,TYPE_GYROSCOPE_UNCALIBRATED,0.033596598,0.109799795,0.13255386,0.002461103,0.0010533992,0.024225857,3,
1635489910138,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-36.881252,-0.975,-43.350002,-10.34684,37.38358,-38.14014,3,
1635489910191,TYPE_GYROSCOPE,0.03115321,0.108730815,0.10834903 ,3,,,,
1635489910191,TYPE_ROTATION_VECTOR,0.46758017,-0.4500472,-0.5427431 ,3,,,,
1635489910191,TYPE_ACCELEROMETER,-1.4638093,9.50818,2.4475584 ,3,,,,
1635489910191,TYPE_MAGNETIC_FIELD,-26.531252,-38.362503,-5.2125 ,3,,,,
1635489910191,TYPE_ACCELEROMETER_UNCALIBRATED,0.048155557,10.522438,2.1939192,0.0,0.0,0.0,3,
1635489910191,TYPE_GYROSCOPE_UNCALIBRATED,0.033596598,0.109799795,0.13255386,0.002461103,0.0010533992,0.024225857,3,
1635489910191,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-36.881252,-0.975,-43.350002,-10.34684,37.38358,-38.14014,3,
1635489910244,TYPE_GYROSCOPE,0.03115321,0.108730815,0.10834903 ,3,,,,
1635489910244,TYPE_ROTATION_VECTOR,0.46758017,-0.4500472,-0.5427431 ,3,,,,
1635489910244,TYPE_ACCELEROMETER,0.15463616,9.05833,2.2438695 ,3,,,,
1635489910244,TYPE_MAGNETIC_FIELD,-26.531252,-38.362503,-5.2125 ,3,,,,
1635489910244,TYPE_ACCELEROMETER_UNCALIBRATED,0.048155557,10.522438,2.1939192,0.0,0.0,0.0,3,
1635489910244,TYPE_GYROSCOPE_UNCALIBRATED,0.033596598,0.109799795,0.13255386,0.002461103,0.0010533992,0.024225857,3,
1635489910244,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-36.881252,-0.975,-43.350002,-10.34684,37.38358,-38.14014,3,
1635489910297,TYPE_GYROSCOPE,-0.08872557,0.13774605,0.086129464 ,3,,,,
1635489910297,TYPE_ROTATION_VECTOR,0.46708643,-0.44446775,-0.5413782 ,3,,,,
1635489910297,TYPE_ACCELEROMETER,-0.75523466,9.386146,1.9040886 ,3,,,,
1635489910297,TYPE_MAGNETIC_FIELD,-26.531252,-38.362503,-5.2125 ,3,,,,
1635489910297,TYPE_ACCELEROMETER_UNCALIBRATED,0.048155557,10.522438,2.1939192,0.0,0.0,0.0,3,
1635489910297,TYPE_GYROSCOPE_UNCALIBRATED,-0.08628218,0.13881505,0.110334285,0.002461103,0.0010533992,0.024225857,3,
1635489910297,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-36.881252,-0.975,-43.350002,-10.34684,37.38358,-38.14014,3,
1635489910350,TYPE_GYROSCOPE,-0.08872557,0.13774605,0.086129464 ,3,,,,
1635489910350,TYPE_ROTATION_VECTOR,0.46708643,-0.44446775,-0.5413782 ,3,,,,
1635489910350,TYPE_ACCELEROMETER,-0.3505485,9.130114,2.5384858 ,3,,,,
1635489910350,TYPE_MAGNETIC_FIELD,-27.056252,-38.2125,-5.2875004 ,3,,,,
1635489910350,TYPE_ACCELEROMETER_UNCALIBRATED,-0.60717875,9.306884,2.1134605,0.0,0.0,0.0,3,
1635489910350,TYPE_GYROSCOPE_UNCALIBRATED,-0.08628218,0.13881505,0.110334285,0.002461103,0.0010533992,0.024225857,3,
1635489910350,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-37.40625,-0.82500005,-43.425003,-10.34684,37.38358,-38.14014,3,
1635489910402,TYPE_GYROSCOPE,-0.08872557,0.13774605,0.086129464 ,3,,,,
1635489910402,TYPE_ROTATION_VECTOR,0.46708643,-0.44446775,-0.5413782 ,3,,,,
1635489910402,TYPE_ACCELEROMETER,-0.38644084,8.715857,2.4930222 ,3,,,,
1635489910402,TYPE_MAGNETIC_FIELD,-27.056252,-38.2125,-5.2875004 ,3,,,,
1635489910402,TYPE_ACCELEROMETER_UNCALIBRATED,-0.60717875,9.306884,2.1134605,0.0,0.0,0.0,3,
1635489910402,TYPE_GYROSCOPE_UNCALIBRATED,-0.08628218,0.13881505,0.110334285,0.002461103,0.0010533992,0.024225857,3,
1635489910402,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-37.40625,-0.82500005,-43.425003,-10.34684,37.38358,-38.14014,3,
1635489910452,TYPE_GYROSCOPE,-0.08872557,0.13774605,0.086129464 ,3,,,,
1635489910452,TYPE_ROTATION_VECTOR,0.4723309,-0.44677162,-0.52946097 ,3,,,,
1635489910452,TYPE_ACCELEROMETER,0.27667013,9.28804,1.7027924 ,3,,,,
1635489910452,TYPE_MAGNETIC_FIELD,-27.056252,-38.2125,-5.2875004 ,3,,,,
1635489910452,TYPE_ACCELEROMETER_UNCALIBRATED,-0.60717875,9.306884,2.1134605,0.0,0.0,0.0,3,
1635489910452,TYPE_GYROSCOPE_UNCALIBRATED,-0.08628218,0.13881505,0.110334285,0.002461103,0.0010533992,0.024225857,3,
1635489910452,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-37.40625,-0.82500005,-43.425003,-10.34684,37.38358,-38.14014,3,
1635489910505,TYPE_GYROSCOPE,0.03000787,0.08185353,0.09239065 ,3,,,,
1635489910505,TYPE_ROTATION_VECTOR,0.4723309,-0.44677162,-0.52946097 ,3,,,,
1635489910505,TYPE_ACCELEROMETER,0.5183452,9.855438,1.8200407 ,3,,,,
1635489910505,TYPE_MAGNETIC_FIELD,-27.056252,-38.2125,-5.2875004 ,3,,,,
1635489910505,TYPE_ACCELEROMETER_UNCALIBRATED,-0.60717875,9.306884,2.1134605,0.0,0.0,0.0,3,
1635489910505,TYPE_GYROSCOPE_UNCALIBRATED,0.032527618,0.08284616,0.11667182,0.002461103,0.0010533992,0.024225857,3,
1635489910505,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-37.40625,-0.82500005,-43.425003,-10.34684,37.38358,-38.14014,3,
1635489910557,TYPE_GYROSCOPE,0.03000787,0.08185353,0.09239065 ,3,,,,
1635489910557,TYPE_ROTATION_VECTOR,0.4723309,-0.44677162,-0.52946097 ,3,,,,
1635489910557,TYPE_ACCELEROMETER,0.01794617,10.358231,2.030908 ,3,,,,
1635489910557,TYPE_MAGNETIC_FIELD,-27.6,-38.081253,-5.25 ,3,,,,
1635489910557,TYPE_ACCELEROMETER_UNCALIBRATED,0.056530435,9.314062,2.3291137,0.0,0.0,0.0,3,
1635489910557,TYPE_GYROSCOPE_UNCALIBRATED,0.032527618,0.08284616,0.11667182,0.002461103,0.0010533992,0.024225857,3,
1635489910557,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-37.95,-0.69375,-43.40625,-10.34684,37.38358,-38.14014,3,
1635489910608,TYPE_GYROSCOPE,0.03000787,0.08185353,0.09239065 ,3,,,,
1635489910608,TYPE_ROTATION_VECTOR,0.47173765,-0.4384768,-0.5222556 ,3,,,,
1635489910608,TYPE_ACCELEROMETER,0.025124637,10.540085,3.60389 ,3,,,,
1635489910608,TYPE_MAGNETIC_FIELD,-27.6,-38.081253,-5.25 ,3,,,,
1635489910608,TYPE_ACCELEROMETER_UNCALIBRATED,0.056530435,9.314062,2.3291137,0.0,0.0,0.0,3,
1635489910608,TYPE_GYROSCOPE_UNCALIBRATED,0.032527618,0.08284616,0.11667182,0.002461103,0.0010533992,0.024225857,3,
1635489910608,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-37.95,-0.69375,-43.40625,-10.34684,37.38358,-38.14014,3,
1635489910660,TYPE_GYROSCOPE,0.03000787,0.08185353,0.09239065 ,3,,,,
1635489910660,TYPE_ROTATION_VECTOR,0.47173765,-0.4384768,-0.5222556 ,3,,,,
1635489910660,TYPE_ACCELEROMETER,-0.010767702,10.401301,2.1744776 ,3,,,,
1635489910660,TYPE_MAGNETIC_FIELD,-27.6,-38.081253,-5.25 ,3,,,,
1635489910660,TYPE_ACCELEROMETER_UNCALIBRATED,0.056530435,9.314062,2.3291137,0.0,0.0,0.0,3,
1635489910660,TYPE_GYROSCOPE_UNCALIBRATED,0.032527618,0.08284616,0.11667182,0.002461103,0.0010533992,0.024225857,3,
1635489910660,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-37.95,-0.69375,-43.40625,-10.34684,37.38358,-38.14014,3,
1635489910711,TYPE_GYROSCOPE,0.20829892,-0.1965401,-0.1144575 ,3,,,,
1635489910711,TYPE_ROTATION_VECTOR,0.47173765,-0.4384768,-0.5222556 ,3,,,,
1635489910711,TYPE_ACCELEROMETER,0.4106682,10.494621,0.4435695 ,3,,,,
1635489910711,TYPE_MAGNETIC_FIELD,-27.6,-38.081253,-5.25 ,3,,,,
1635489910711,TYPE_ACCELEROMETER_UNCALIBRATED,0.14087744,10.4464655,2.0754745,0.0,0.0,0.0,3,
1635489910711,TYPE_GYROSCOPE_UNCALIBRATED,0.21074231,-0.19547112,-0.09025268,0.002461103,0.0010533992,0.024225857,3,
1635489910711,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-37.95,-0.69375,-43.40625,-10.34684,37.38358,-38.14014,3,
1635489910764,TYPE_GYROSCOPE,0.20829892,-0.1965401,-0.1144575 ,3,,,,
1635489910764,TYPE_ROTATION_VECTOR,0.4742522,-0.43811372,-0.51292235 ,3,,,,
1635489910764,TYPE_ACCELEROMETER,-0.53270215,10.274482,1.7985053 ,3,,,,
1635489910764,TYPE_MAGNETIC_FIELD,-28.050001,-38.1375,-4.8 ,3,,,,
1635489910764,TYPE_ACCELEROMETER_UNCALIBRATED,0.14087744,10.4464655,2.0754745,0.0,0.0,0.0,3,
1635489910764,TYPE_GYROSCOPE_UNCALIBRATED,0.21074231,-0.19547112,-0.09025268,0.002461103,0.0010533992,0.024225857,3,
1635489910764,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.4,-0.75,-42.9375,-10.34684,37.38358,-38.14014,3,
1635489910816,TYPE_GYROSCOPE,0.20829892,-0.1965401,-0.1144575 ,3,,,,
1635489910816,TYPE_ROTATION_VECTOR,0.4742522,-0.43811372,-0.51292235 ,3,,,,
1635489910816,TYPE_ACCELEROMETER,-0.42741793,9.089436,3.1058838 ,3,,,,
1635489910816,TYPE_MAGNETIC_FIELD,-28.050001,-38.1375,-4.8 ,3,,,,
1635489910816,TYPE_ACCELEROMETER_UNCALIBRATED,0.14087744,10.4464655,2.0754745,0.0,0.0,0.0,3,
1635489910816,TYPE_GYROSCOPE_UNCALIBRATED,0.21074231,-0.19547112,-0.09025268,0.002461103,0.0010533992,0.024225857,3,
1635489910816,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.4,-0.75,-42.9375,-10.34684,37.38358,-38.14014,3,
1635489910868,TYPE_GYROSCOPE,0.07345438,-0.2249445,-0.14866495 ,3,,,,
1635489910868,TYPE_ROTATION_VECTOR,0.4742522,-0.43811372,-0.51292235 ,3,,,,
1635489910868,TYPE_ACCELEROMETER,0.3269194,8.502895,1.7554345 ,3,,,,
1635489910868,TYPE_MAGNETIC_FIELD,-28.050001,-38.1375,-4.8 ,3,,,,
1635489910868,TYPE_ACCELEROMETER_UNCALIBRATED,0.14087744,10.4464655,2.0754745,0.0,0.0,0.0,3,
1635489910868,TYPE_GYROSCOPE_UNCALIBRATED,0.075897776,-0.22387552,-0.12438377,0.002461103,0.0010533992,0.024225857,3,
1635489910868,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.4,-0.75,-42.9375,-10.34684,37.38358,-38.14014,3,
1635489910920,TYPE_GYROSCOPE,0.07345438,-0.2249445,-0.14866495 ,3,,,,
1635489910920,TYPE_ROTATION_VECTOR,0.4728438,-0.44889116,-0.51863253 ,3,,,,
1635489910920,TYPE_ACCELEROMETER,-0.34097722,8.984152,1.7626129 ,3,,,,
1635489910920,TYPE_MAGNETIC_FIELD,-28.312502,-38.456253,-4.0687504 ,3,,,,
1635489910920,TYPE_ACCELEROMETER_UNCALIBRATED,-0.15433706,9.256036,2.1080768,0.0,0.0,0.0,3,
1635489910920,TYPE_GYROSCOPE_UNCALIBRATED,0.075897776,-0.22387552,-0.12438377,0.002461103,0.0010533992,0.024225857,3,
1635489910920,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.662502,-1.06875,-42.206253,-10.34684,37.38358,-38.14014,3,
1635489910972,TYPE_GYROSCOPE,0.07345438,-0.2249445,-0.14866495 ,3,,,,
1635489910972,TYPE_ROTATION_VECTOR,0.4728438,-0.44889116,-0.51863253 ,3,,,,
1635489910972,TYPE_ACCELEROMETER,-0.21655045,9.08465,2.0380867 ,3,,,,
1635489910972,TYPE_MAGNETIC_FIELD,-28.312502,-38.456253,-4.0687504 ,3,,,,
1635489910972,TYPE_ACCELEROMETER_UNCALIBRATED,-0.15433706,9.256036,2.1080768,0.0,0.0,0.0,3,
1635489910972,TYPE_GYROSCOPE_UNCALIBRATED,0.075897776,-0.22387552,-0.12438377,0.002461103,0.0010533992,0.024225857,3,
1635489910972,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.662502,-1.06875,-42.206253,-10.34684,37.38358,-38.14014,3,
1635489911024,TYPE_GYROSCOPE,0.07345438,-0.2249445,-0.14866495 ,3,,,,
1635489911024,TYPE_ROTATION_VECTOR,0.4728438,-0.44889116,-0.51863253 ,3,,,,
1635489911024,TYPE_ACCELEROMETER,0.8751749,9.043972,3.050849 ,3,,,,
1635489911024,TYPE_MAGNETIC_FIELD,-28.312502,-38.456253,-4.0687504 ,3,,,,
1635489911024,TYPE_ACCELEROMETER_UNCALIBRATED,-0.15433706,9.256036,2.1080768,0.0,0.0,0.0,3,
1635489911024,TYPE_GYROSCOPE_UNCALIBRATED,0.075897776,-0.22387552,-0.12438377,0.002461103,0.0010533992,0.024225857,3,
1635489911024,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.662502,-1.06875,-42.206253,-10.34684,37.38358,-38.14014,3,
1635489911077,TYPE_GYROSCOPE,-0.12056598,-0.060855657,-0.037948888 ,3,,,,
1635489911077,TYPE_ROTATION_VECTOR,0.4728438,-0.44889116,-0.51863253 ,3,,,,
1635489911077,TYPE_ACCELEROMETER,-0.025124637,9.35504,2.1912274 ,3,,,,
1635489911077,TYPE_MAGNETIC_FIELD,-28.312502,-38.456253,-4.0687504 ,3,,,,
1635489911077,TYPE_ACCELEROMETER_UNCALIBRATED,-0.15433706,9.256036,2.1080768,0.0,0.0,0.0,3,
1635489911077,TYPE_GYROSCOPE_UNCALIBRATED,-0.118122585,-0.059786674,-0.013744064,0.002461103,0.0010533992,0.024225857,3,
1635489911077,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.662502,-1.06875,-42.206253,-10.34684,37.38358,-38.14014,3,
1635489911128,TYPE_GYROSCOPE,-0.12056598,-0.060855657,-0.037948888 ,3,,,,
1635489911128,TYPE_ROTATION_VECTOR,0.47569522,-0.4643516,-0.5317668 ,3,,,,
1635489911128,TYPE_ACCELEROMETER,-0.5374878,9.541979,1.532902 ,3,,,,
1635489911128,TYPE_MAGNETIC_FIELD,-28.331251,-38.86875,-3.54375 ,3,,,,
1635489911128,TYPE_ACCELEROMETER_UNCALIBRATED,0.102592275,9.1465645,2.4442682,0.0,0.0,0.0,3,
1635489911128,TYPE_GYROSCOPE_UNCALIBRATED,-0.118122585,-0.059786674,-0.013744064,0.002461103,0.0010533992,0.024225857,3,
1635489911128,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.68125,-1.5,-41.7,-10.34684,37.38358,-38.14014,3,
1635489911181,TYPE_GYROSCOPE,-0.12056598,-0.060855657,-0.037948888 ,3,,,,
1635489911181,TYPE_ROTATION_VECTOR,0.47569522,-0.4643516,-0.5317668 ,3,,,,
1635489911181,TYPE_ACCELEROMETER,0.19531415,9.544372,2.1026928 ,3,,,,
1635489911181,TYPE_MAGNETIC_FIELD,-28.331251,-38.86875,-3.54375 ,3,,,,
1635489911181,TYPE_ACCELEROMETER_UNCALIBRATED,0.102592275,9.1465645,2.4442682,0.0,0.0,0.0,3,
1635489911181,TYPE_GYROSCOPE_UNCALIBRATED,-0.118122585,-0.059786674,-0.013744064,0.002461103,0.0010533992,0.024225857,3,
1635489911181,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.68125,-1.5,-41.7,-10.34684,37.38358,-38.14014,3,
1635489911233,TYPE_GYROSCOPE,-0.12056598,-0.060855657,-0.037948888 ,3,,,,
1635489911233,TYPE_ROTATION_VECTOR,0.47569522,-0.4643516,-0.5317668 ,3,,,,
1635489911233,TYPE_ACCELEROMETER,1.035494,9.410074,2.7753751 ,3,,,,
1635489911233,TYPE_MAGNETIC_FIELD,-28.331251,-38.86875,-3.54375 ,3,,,,
1635489911233,TYPE_ACCELEROMETER_UNCALIBRATED,0.102592275,9.1465645,2.4442682,0.0,0.0,0.0,3,
1635489911233,TYPE_GYROSCOPE_UNCALIBRATED,-0.118122585,-0.059786674,-0.013744064,0.002461103,0.0010533992,0.024225857,3,
1635489911233,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.68125,-1.5,-41.7,-10.34684,37.38358,-38.14014,3,
1635489911285,TYPE_GYROSCOPE,0.054747187,0.17470232,0.019165333 ,3,,,,
1635489911285,TYPE_ROTATION_VECTOR,0.4738395,-0.46055907,-0.54026324 ,3,,,,
1635489911285,TYPE_ACCELEROMETER,-0.106480606,9.716655,3.0436704 ,3,,,,
1635489911285,TYPE_MAGNETIC_FIELD,-28.331251,-38.86875,-3.54375 ,3,,,,
1635489911285,TYPE_ACCELEROMETER_UNCALIBRATED,0.24047868,9.600004,2.3012972,0.0,0.0,0.0,3,
1635489911285,TYPE_GYROSCOPE_UNCALIBRATED,0.057190575,0.17569494,0.043370154,0.002461103,0.0010533992,0.024225857,3,
1635489911285,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.68125,-1.5,-41.7,-10.34684,37.38358,-38.14014,3,
1635489911336,TYPE_GYROSCOPE,0.054747187,0.17470232,0.019165333 ,3,,,,
1635489911336,TYPE_ROTATION_VECTOR,0.4738395,-0.46055907,-0.54026324 ,3,,,,
1635489911336,TYPE_ACCELEROMETER,-0.79830545,10.389337,1.9280169 ,3,,,,
1635489911336,TYPE_MAGNETIC_FIELD,-28.2,-39.300003,-3.2250001 ,3,,,,
1635489911336,TYPE_ACCELEROMETER_UNCALIBRATED,0.24047868,9.600004,2.3012972,0.0,0.0,0.0,3,
1635489911336,TYPE_GYROSCOPE_UNCALIBRATED,0.057190575,0.17569494,0.043370154,0.002461103,0.0010533992,0.024225857,3,
1635489911336,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.550003,-1.9125,-41.381252,-10.34684,37.38358,-38.14014,3,
1635489911389,TYPE_GYROSCOPE,0.054747187,0.17470232,0.019165333 ,3,,,,
1635489911389,TYPE_ROTATION_VECTOR,0.4738395,-0.46055907,-0.54026324 ,3,,,,
1635489911389,TYPE_ACCELEROMETER,-0.7049854,9.599406,1.911267 ,3,,,,
1635489911389,TYPE_MAGNETIC_FIELD,-28.2,-39.300003,-3.2250001 ,3,,,,
1635489911389,TYPE_ACCELEROMETER_UNCALIBRATED,0.24047868,9.600004,2.3012972,0.0,0.0,0.0,3,
1635489911389,TYPE_GYROSCOPE_UNCALIBRATED,0.057190575,0.17569494,0.043370154,0.002461103,0.0010533992,0.024225857,3,
1635489911389,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.550003,-1.9125,-41.381252,-10.34684,37.38358,-38.14014,3,
1635489911440,TYPE_GYROSCOPE,0.18126893,0.17997088,0.16294351 ,3,,,,
1635489911440,TYPE_ROTATION_VECTOR,0.4753923,-0.4602757,-0.54177284 ,3,,,,
1635489911440,TYPE_ACCELEROMETER,-0.0634098,9.865009,1.0420742 ,3,,,,
1635489911440,TYPE_MAGNETIC_FIELD,-28.2,-39.300003,-3.2250001 ,3,,,,
1635489911440,TYPE_ACCELEROMETER_UNCALIBRATED,0.24047868,9.600004,2.3012972,0.0,0.0,0.0,3,
1635489911440,TYPE_GYROSCOPE_UNCALIBRATED,0.18371232,0.18103985,0.18722469,0.002461103,0.0010533992,0.024225857,3,
1635489911440,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.550003,-1.9125,-41.381252,-10.34684,37.38358,-38.14014,3,
1635489911492,TYPE_GYROSCOPE,0.18126893,0.17997088,0.16294351 ,3,,,,
1635489911492,TYPE_ROTATION_VECTOR,0.4753923,-0.4602757,-0.54177284 ,3,,,,
1635489911492,TYPE_ACCELEROMETER,0.3699902,9.64487,2.1577277 ,3,,,,
1635489911492,TYPE_MAGNETIC_FIELD,-28.2,-39.300003,-3.2250001 ,3,,,,
1635489911492,TYPE_ACCELEROMETER_UNCALIBRATED,-0.35563326,9.91496,1.6477575,0.0,0.0,0.0,3,
1635489911492,TYPE_GYROSCOPE_UNCALIBRATED,0.18371232,0.18103985,0.18722469,0.002461103,0.0010533992,0.024225857,3,
1635489911492,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.550003,-1.9125,-41.381252,-10.34684,37.38358,-38.14014,3,
1635489911543,TYPE_GYROSCOPE,0.18126893,0.17997088,0.16294351 ,3,,,,
1635489911543,TYPE_ROTATION_VECTOR,0.4753923,-0.4602757,-0.54177284 ,3,,,,
1635489911543,TYPE_ACCELEROMETER,0.6308079,9.553943,2.3874388 ,3,,,,
1635489911543,TYPE_MAGNETIC_FIELD,-28.050001,-39.581253,-2.90625 ,3,,,,
1635489911543,TYPE_ACCELEROMETER_UNCALIBRATED,-0.35563326,9.91496,1.6477575,0.0,0.0,0.0,3,
1635489911543,TYPE_GYROSCOPE_UNCALIBRATED,0.18371232,0.18103985,0.18722469,0.002461103,0.0010533992,0.024225857,3,
1635489911543,TYPE_MAGNETIC_FIELD_UNCALIBRATED,-38.4,-2.2125,-41.04375,-10.34684,37.38358,-38.14014,3,
